r,U_00,U_01,U_11,hs_00,hs_01,hs_11,lj_00,lj_01,lj_11,coulomb_00,coulomb_01,coulomb_11
6.7,0.14920951260219115,-0.1493496723806933,0.14905568101145378,0.0,0.0,0.0,-4.421874109241864e-05,-9.59410374097394e-05,-0.00019805033182978909,0.14925373134328357,-0.14925373134328357,0.14925373134328357
6.71,0.14898747175520574,-0.14912638292322639,0.14883501053954354,0.0,0.0,0.0,-4.3824817074437046e-05,-9.508635094620232e-05,-0.00019628603273663458,0.14903129657228018,-0.14903129657228018,0.14903129657228018
6.72,0.1487660888284076,-0.14890376434363306,0.1486149837670388,0.0,0.0,0.0,-4.343498111619395e-05,-9.42405341092577e-05,-0.00019454004248500699,0.1488095238095238,-0.1488095238095238,0.1488095238095238
6.73,0.14854536091920756,-0.1486818135858736,0.1483955979597487,0.0,0.0,0.0,-4.304918480433681e-05,-9.340348186170494e-05,-0.00019281214426319785,0.1485884101040119,-0.1485884101040119,0.1485884101040119
6.74,0.14832528514188562,-0.14846052761281878,0.1481768503981117,0.0,0.0,0.0,-4.2667380369557144e-05,-9.257509056360599e-05,-0.00019110212414348262,0.14836795252225518,-0.14836795252225518,0.14836795252225518
6.75,0.14810585862747105,-0.1482399034060998,0.14795873837710857,0.0,0.0,0.0,-4.228952067708514e-05,-9.175525795166359e-05,-0.00018940977103956165,0.14814814814814814,-0.14814814814814814,0.14814814814814814
6.76,0.1478870785236229,-0.14801993796595916,0.14774125920617556,0.0,0.0,0.0,-4.191555921733826e-05,-9.094388311893487e-05,-0.00018773487666469125,0.14792899408284024,-0.14792899408284024,0.14792899408284024
6.7700000000000005,0.14766894199451183,-0.1478006283111034,0.14752441020911805,0.0,0.0,0.0,-4.15454500967212e-05,-9.014086649487276e-05,-0.00018607723549049303,0.14771048744460855,-0.14771048744460855,0.14771048744460855
6.78,0.147451446220703,-0.14758197147855726,0.14730818872402512,0.0,0.0,0.0,-4.117914802857493e-05,-8.934610982569045e-05,-0.00018443664470642728,0.14749262536873156,-0.14749262536873156,0.14749262536873156
6.79,0.1472345883990395,-0.14736396452351883,0.14709259210318384,0.0,0.0,0.0,-4.081660832427106e-05,-8.855951615504187e-05,-0.0001828129041799214,0.14727540500736377,-0.14727540500736377,0.14727540500736377
6.8,0.14701836574252733,-0.1471466045192168,0.14687761771299462,0.0,0.0,0.0,-4.045778688445045e-05,-8.77809898050145e-05,-0.00018120581641714102,0.14705882352941177,-0.14705882352941177,0.14705882352941177
6.8100000000000005,0.14680277548022072,-0.14692988855676856,0.14666326293388673,0.0,0.0,0.0,-4.010264019040239e-05,-8.701043635742703e-05,-0.00017961518652439033,0.14684287812041114,-0.14684287812041114,0.14684287812041114
6.82,0.1465878148571091,-0.1467138137450401,0.14644952516023454,0.0,0.0,0.0,-3.975112529558263e-05,-8.624776263542853e-05,-0.00017804082217013614,0.14662756598240467,-0.14662756598240467,0.14662756598240467
6.83,0.1463734811340041,-0.14649837721050676,0.14623640180027375,0.0,0.0,0.0,-3.940319981726701e-05,-8.549287668539191e-05,-0.00017648253354763698,0.14641288433382138,-0.14641288433382138,0.14641288433382138
6.84,0.14615977158742838,-0.14628357609711581,0.14602389027601853,0.0,0.0,0.0,-3.905882192833917e-05,-8.474568775909812e-05,-0.00017494013333817332,0.14619883040935672,-0.14619883040935672,0.14619883040935672
6.8500000000000005,0.1459466835095048,-0.1460694075661502,0.14581198802317913,0.0,0.0,0.0,-3.871795034920981e-05,-8.40061062962047e-05,-0.00017341343667486614,0.145985401459854,-0.145985401459854,0.145985401459854
6.86,0.1457342142078467,-0.14585586879609355,0.1456006924910795,0.0,0.0,0.0,-3.838054433986456e-05,-8.327404390699553e-05,-0.00017190226110707212,0.14577259475218657,-0.14577259475218657,0.14577259475218657
6.87,0.14552236100544913,-0.14564295698249657,0.14539000114257583,0.0,0.0,0.0,-3.804656369203908e-05,-8.254941335540416e-05,-0.0001704064265653468,0.14556040756914118,-0.14556040756914118,0.14556040756914118
6.88,0.14531112124058082,-0.14543066933784465,0.14517991145397538,0.0,0.0,0.0,-3.771596872151859e-05,-8.183212854230889e-05,-0.0001689257553269672,0.14534883720930233,-0.14534883720930233,0.14534883720930233
6.890000000000001,0.145100492266677,-0.14521900309142668,0.14497042091495557,0.0,0.0,0.0,-3.738872026055992e-05,-8.11221044890927e-05,-0.00016746007198200052,0.14513788098693758,-0.14513788098693758,0.14513788098693758
6.9,0.14489047145223363,-0.14500795548920553,0.14476152702848416,0.0,0.0,0.0,-3.706477965043426e-05,-8.041925732146487e-05,-0.00016600920339991462,0.14492753623188406,-0.14492753623188406,0.14492753623188406
6.91,0.1446810561807015,-0.14479752379368913,0.14455322731073889,0.0,0.0,0.0,-3.6744108734087434e-05,-7.972350425353859e-05,-0.0001645729786967138,0.1447178002894356,-0.1447178002894356,0.1447178002894356
6.92,0.14447224385038232,-0.14458770528380338,0.14434551929102862,0.0,0.0,0.0,-3.64266698489173e-05,-7.903476357216119e-05,-0.00016315122920259963,0.14450867052023122,-0.14450867052023122,0.14450867052023122
6.93,0.14426403187432466,-0.14437849725476581,0.14413840051171417,0.0,0.0,0.0,-3.611242581966459e-05,-7.835295462149215e-05,-0.00016174378843013943,0.14430014430014432,-0.14430014430014432,0.14430014430014432
6.94,0.14405641768022148,-0.14416989701796074,0.14393186852812997,0.0,0.0,0.0,-3.580133995141657e-05,-7.767799778782394e-05,-0.00016035049204293945,0.1440922190201729,-0.1440922190201729,0.1440922190201729
6.95,0.14384939871030822,-0.14396190190081556,0.1437259209085061,0.0,0.0,0.0,-3.549337602272081e-05,-7.70098144846434e-05,-0.00015897117782481127,0.14388489208633093,-0.14388489208633093,0.14388489208633093
6.96,0.14364297242126142,-0.14375450924667815,0.1435205552338908,0.0,0.0,0.0,-3.518849827880728e-05,-7.634832713792707e-05,-0.00015760568564942318,0.14367816091954022,-0.14367816091954022,0.14367816091954022
6.97,0.14343713628409874,-0.14354771641469533,0.14331576909807323,0.0,0.0,0.0,-3.488667142491728e-05,-7.569345917166886e-05,-0.00015625385745042975,0.14347202295552366,-0.14347202295552366,0.14347202295552366
6.98,0.1432318877840794,-0.14334152077969275,0.14311156010750706,0.0,0.0,0.0,-3.4587860619736845e-05,-7.504513499363388e-05,-0.00015491553719206887,0.14326647564469913,-0.14326647564469913,0.14326647564469913
6.99,0.14302722442060545,-0.14313591973205572,0.14290792588123416,0.0,0.0,0.0,-3.429203146893333e-05,-7.440327998133672e-05,-0.00015359057084022201,0.14306151645207438,-0.14306151645207438,0.14306151645207438
7.0,0.14282314370712407,-0.1429309106776111,0.14270486405080893,0.0,0.0,0.0,-3.39991500187931e-05,-7.376782046823819e-05,-0.00015227880633392475,0.14285714285714285,-0.14285714285714285,0.14285714285714285
7.01,0.14261964317103037,-0.14272649103751048,0.142502372260223,0.0,0.0,0.0,-3.370918274995864e-05,-7.31386837301585e-05,-0.00015098009355732475,0.14265335235378032,-0.14265335235378032,0.14265335235378032
7.0200000000000005,0.1424167203535712,-0.14252265824811436,0.14230044816583037,0.0,0.0,0.0,-3.3422096571263504e-05,-7.251579797190258e-05,-0.00014969428431207634,0.14245014245014245,-0.14245014245014245,0.14245014245014245
7.03,0.1422143728097496,-0.14231940976087737,0.1420990894362731,0.0,0.0,0.0,-3.3137858813663446e-05,-7.189909231409376e-05,-0.00014842123229016652,0.14224751066856328,-0.14224751066856328,0.14224751066856328
7.04,0.1420125981082303,-0.14211674304223476,0.1418982937524074,0.0,0.0,0.0,-3.2856437224262e-05,-7.128849678021181e-05,-0.00014716079304716209,0.14204545454545456,-0.14204545454545456,0.14204545454545456
7.05,0.14181139383124525,-0.1419146555734895,0.1416980588072298,0.0,0.0,0.0,-3.2577799960428625e-05,-7.068394228383385e-05,-0.00014591282397587475,0.14184397163120568,-0.14184397163120568,0.14184397163120568
7.0600000000000005,0.14161075757450098,-0.14171314485070105,0.14149838230580455,0.0,0.0,0.0,-3.230191558400877e-05,-7.008536061607192e-05,-0.00014467718428043337,0.141643059490085,-0.141643059490085,0.141643059490085
7.07,0.1414106869470858,-0.14151220838457465,0.1412992619651907,0.0,0.0,0.0,-3.202875305562324e-05,-6.949268443320626e-05,-0.00014345373495075952,0.14144271570014144,-0.14144271570014144,0.14144271570014144
7.08,0.1412111795713783,-0.14131184370035185,0.1411006955143699,0.0,0.0,0.0,-3.175828172905589e-05,-6.890584724450932e-05,-0.0001422423387374364,0.14124293785310735,-0.14124293785310735,0.14124293785310735
7.09,0.1410122330829561,-0.1411120483377021,0.14090268069417486,0.0,0.0,0.0,-3.149047134572818e-05,-6.832478340025874e-05,-0.00014104286012696756,0.14104372355430184,-0.14104372355430184,0.14104372355430184
7.1000000000000005,0.14081384513050593,-0.14091281985061513,0.14070521525721777,0.0,0.0,0.0,-3.122529202925894e-05,-6.774942807993456e-05,-0.00013985516531741715,0.1408450704225352,-0.1408450704225352,0.1408450704225352
7.11,0.14061601337573396,-0.14071415580729466,0.14050829696781963,0.0,0.0,0.0,-3.096271428010819e-05,-6.717971728059915e-05,-0.00013867912219442583,0.14064697609001406,-0.14064697609001406,0.14064697609001406
7.12,0.1404187354932769,-0.14051605379005266,0.14031192360193961,0.0,0.0,0.0,-3.070270897030298e-05,-6.66155878054551e-05,-0.00013751460030759453,0.1404494382022472,-0.1404494382022472,0.1404494382022472
7.13,0.14022200917061406,-0.1403185113952049,0.1401160929471051,0.0,0.0,0.0,-3.0445247338244775e-05,-6.605697725258003e-05,-0.0001363614708472334,0.1402524544179523,-0.1402524544179523,0.1402524544179523
7.140000000000001,0.14002583210798,-0.14012152623296742,0.13992080280234212,0.0,0.0,0.0,-3.019030098359643e-05,-6.550382400383344e-05,-0.00013521960662146588,0.1400560224089636,-0.1400560224089636,0.1400560224089636
7.15,0.1398302020182776,-0.13992509592735378,0.13972605097810617,0.0,0.0,0.0,-2.9937841862247253e-05,-6.495606721393434e-05,-0.0001340888820336844,0.13986013986013984,-0.13986013986013984,0.13986013986013984
7.16,0.13963511662699238,-0.13972921811607344,0.13953183529621338,0.0,0.0,0.0,-2.9687842281355646e-05,-6.441364679970526e-05,-0.00013296917306035119,0.13966480446927373,-0.13966480446927373,0.13966480446927373
7.17,0.13944057367210694,-0.13953389045043088,0.13933815358977225,0.0,0.0,0.0,-2.9440274894467008e-05,-6.387650342948157e-05,-0.00013186035722913793,0.1394700139470014,-0.1394700139470014,0.1394700139470014
7.18,0.1392465709040164,-0.13933911059522577,0.1391450037031157,0.0,0.0,0.0,-2.9195112696706538e-05,-6.334457851268164e-05,-0.00013076231359739984,0.1392757660167131,-0.1392757660167131,0.1392757660167131
7.19,0.1390531060854445,-0.13914487622865407,0.13895238349173356,0.0,0.0,0.0,-2.8952329020045207e-05,-6.281781418953665e-05,-0.000129674922730977,0.13908205841446453,-0.13908205841446453,0.13908205841446453
7.2,0.13886017699136025,-0.13895118504220988,0.13876029082220556,0.0,0.0,0.0,-2.8711897528637827e-05,-6.229615332097636e-05,-0.00012859806668331946,0.1388888888888889,-0.1388888888888889,0.1388888888888889
7.21,0.13866778140889532,-0.13875803474058823,0.13856872357213462,0.0,0.0,0.0,-2.8473792214231803e-05,-6.17795394786688e-05,-0.00012753162897492814,0.13869625520110956,-0.13869625520110956,0.13869625520110956
7.22,0.1384759171372621,-0.13856542304158895,0.13837767963008063,0.0,0.0,0.0,-2.8237987391645982e-05,-6.126791693521104e-05,-0.00012647549457310954,0.13850415512465375,-0.13850415512465375,0.13850415512465375
7.23,0.13828458198767218,-0.13837334767602097,0.13818715689549446,0.0,0.0,0.0,-2.8004457694317533e-05,-6.076123065446877e-05,-0.00012542954987203564,0.1383125864453665,-0.1383125864453665,0.1383125864453665
7.24,0.13809377378325605,-0.13818180638760805,0.13799715327865286,0.0,0.0,0.0,-2.7773178069916874e-05,-6.02594262820621e-05,-0.00012439368267310724,0.13812154696132597,-0.13812154696132597,0.13812154696132597
7.25,0.13790349035898258,-0.13799079693289462,0.137807666700593,0.0,0.0,0.0,-2.7544123776028133e-05,-5.976245013599538e-05,-0.00012336778216561294,0.13793103448275862,-0.13793103448275862,0.13793103448275862
7.26,0.13771372956158004,-0.13780031708115337,0.13761869509304825,0.0,0.0,0.0,-2.731727037589562e-05,-5.92702491974278e-05,-0.0001223517389076807,0.13774104683195593,-0.13774104683195593,0.13774104683195593
7.2700000000000005,0.13752448924945695,-0.13761036461429277,0.13743023639838367,0.0,0.0,0.0,-2.7092593734233793e-05,-5.878277110158434e-05,-0.00012134544480751637,0.1375515818431912,-0.1375515818431912,0.1375515818431912
7.28,0.13733576729262426,-0.13742093732676616,0.1372422885695324,0.0,0.0,0.0,-2.687007001310074e-05,-5.829996412880235e-05,-0.00012034879310492491,0.13736263736263735,-0.13736263736263735,0.13736263736263735
7.29,0.13714756157261748,-0.13723203302548104,0.13705484956993222,0.0,0.0,0.0,-2.664967566783349e-05,-5.782177719571342e-05,-0.00011936167835310905,0.13717421124828533,-0.13717421124828533,0.13717421124828533
7.3,0.13695986998241996,-0.13704364952970957,0.13686791737346227,0.0,0.0,0.0,-2.6431387443044297e-05,-5.7348159846557635e-05,-0.00011838399640074141,0.136986301369863,-0.136986301369863,0.136986301369863
7.3100000000000005,0.13677269042638646,-0.13685578467099976,0.13668148996438081,0.0,0.0,0.0,-2.6215182368677314e-05,-5.687906224462779e-05,-0.00011741564437430565,0.13679890560875513,-0.13679890560875513,0.13679890560875513
7.32,0.13658602082016735,-0.13666843629308734,0.1364955653372628,0.0,0.0,0.0,-2.6001037756123854e-05,-5.641443516384207e-05,-0.00011645652066070196,0.13661202185792348,-0.13661202185792348,0.13661202185792348
7.33,0.1363998590906337,-0.13648160225180855,0.136310141496938,0.0,0.0,0.0,-2.5788931194396173e-05,-5.595422998044236e-05,-0.0001155065248901117,0.1364256480218281,-0.1364256480218281,0.1364256480218281
7.34,0.13621420317580243,-0.1362952804150136,0.13612521645842968,0.0,0.0,0.0,-2.557884054635801e-05,-5.549839866481682e-05,-0.00011456555791911982,0.1362397820163488,-0.1362397820163488,0.1362397820163488
7.3500000000000005,0.13602905102476245,-0.13610946866248091,0.13594078824689337,0.0,0.0,0.0,-2.537074394501161e-05,-5.504689377344429e-05,-0.00011363352181408699,0.13605442176870747,-0.13605442176870747,0.13605442176870747
7.36,0.13584440059760144,-0.13592416488583225,0.13575685489755654,0.0,0.0,0.0,-2.5164619789840132e-05,-5.45996684409589e-05,-0.00011271031983477083,0.1358695652173913,-0.1358695652173913,0.1358695652173913
7.37,0.13566024986533276,-0.1357393669884483,0.1355734144556578,0.0,0.0,0.0,-2.4960446743204e-05,-5.4156676372332296e-05,-0.00011179585641819,0.13568521031207598,-0.13568521031207598,0.13568521031207598
7.38,0.13547659680982335,-0.13555507288538532,0.13539046497638743,0.0,0.0,0.0,-2.4758203726791316e-05,-5.371787183517217e-05,-0.00011089003716272779,0.13550135501355015,-0.13550135501355015,0.13550135501355015
7.390000000000001,0.13529343942372193,-0.1353712805032922,0.1352080045248276,0.0,0.0,0.0,-2.455786991812052e-05,-5.3283209652135284e-05,-0.0001099927688124719,0.13531799729364005,-0.13531799729364005,0.13531799729364005
7.4,0.13511077571038801,-0.13518798778032856,0.13502603117589332,0.0,0.0,0.0,-2.4359424747095218e-05,-5.285264519345257e-05,-0.00010910395924178644,0.13513513513513511,-0.13513513513513511,0.13513513513513511
7.41,0.13492860368382129,-0.13500519266608346,0.1348445430142738,0.0,0.0,0.0,-2.4162847892609697e-05,-5.242613436956469e-05,-0.00010822351744011133,0.1349527665317139,-0.1349527665317139,0.1349527665317139
7.42,0.1347469213685914,-0.13482289312149448,0.13466353813437362,0.0,0.0,0.0,-2.3968119279204574e-05,-5.200363362386685e-05,-0.00010735135349698656,0.1347708894878706,-0.1347708894878706,0.1347708894878706
7.43,0.13456572679976878,-0.1346410871187681,0.13448301464025525,0.0,0.0,0.0,-2.3775219073772112e-05,-5.158509992556038e-05,-0.00010648737858729815,0.13458950201884254,-0.13458950201884254,0.13458950201884254
7.44,0.13438501802285532,-0.13445977264130024,0.1343029706455809,0.0,0.0,0.0,-2.358412768230965e-05,-5.117049076260948e-05,-0.0001056315049567402,0.13440860215053763,-0.13440860215053763,0.13440860215053763
7.45,0.13420479309371636,-0.13427894768359788,0.1341234042735556,0.0,0.0,0.0,-2.3394825746721265e-05,-5.075976413480197e-05,-0.00010478364590749161,0.1342281879194631,-0.1342281879194631,0.1342281879194631
7.46,0.1340250500785125,-0.13409861025120107,0.13394431365687007,0.0,0.0,0.0,-2.320729414166594e-05,-5.03528785469117e-05,-0.00010394371578410341,0.13404825737265416,-0.13404825737265416,0.13404825737265416
7.47,0.1338457870536323,-0.1339187583606057,0.13376569693764415,0.0,0.0,0.0,-2.30215139714524e-05,-4.9949793001961486e-05,-0.00010311162995959249,0.13386880856760375,-0.13386880856760375,0.13386880856760375
7.48,0.13366700210562552,-0.13373939003918708,0.13358755226737076,0.0,0.0,0.0,-2.283746656697924e-05,-4.955046699458458e-05,-0.0001022873048217396,0.1336898395721925,-0.1336898395721925,0.1336898395721925
7.49,0.13348869333113678,-0.13356050332512398,0.1334098778068599,0.0,0.0,0.0,-2.265513348271997e-05,-4.915486050448377e-05,-0.00010147065775958823,0.13351134846461948,-0.13351134846461948,0.13351134846461948
7.5,0.13331085883683957,-0.1333820962673233,0.1332326717261832,0.0,0.0,0.0,-2.2474496493751892e-05,-4.876293398998526e-05,-0.00010066160715013975,0.13333333333333333,-0.13333333333333333,0.13333333333333333
7.51,0.13313349673937122,-0.13320416692534576,0.1330559322046188,0.0,0.0,0.0,-2.229553759282866e-05,-4.837464838168762e-05,-9.986007234524344e-05,0.13315579227696406,-0.13315579227696406,0.13315579227696406
7.5200000000000005,0.13295660516526783,-0.13302671336933153,0.13287965743059663,0.0,0.0,0.0,-2.2118238987495284e-05,-4.798996507620238e-05,-9.906597365867811e-05,0.13297872340425532,-0.13297872340425532,0.13297872340425532
7.53,0.1327801822509001,-0.13284973367992733,0.13270384560164392,0.0,0.0,0.0,-2.1942583097245294e-05,-4.760884592998661e-05,-9.827923235342079e-05,0.13280212483399734,-0.13280212483399734,0.13280212483399734
